2019,08,28,data
2019,08,28,0.998064
2019,08,28,0.181629
2019,08,28,0.116893
2019,08,28,0.098704
2019,08,28,0.100510
2019,08,28,0.109560
2019,08,28,0.105294
2019,08,28,0.114819
2019,08,28,0.092704
2019,08,28,0.192152
2019,08,28,0.101810
2019,08,28,0.104986
2019,08,28,0.156440
2019,08,28,0.092703
2019,08,28,0.087221
2019,08,28,0.086340
2019,08,28,0.098570
2019,08,28,0.106832
2019,08,28,0.123681
2019,08,28,0.131761
2019,08,28,0.141231
2019,08,28,0.314466
2019,08,28,0.145681
2019,08,28,0.161653
2019,08,28,0.112802
2019,08,28,0.164866
2019,08,28,0.552466
2019,08,28,0.160688
2019,08,28,0.132009
2019,08,28,0.149471
2019,08,28,0.278284
2019,08,28,0.204729
2019,08,28,0.138453
2019,08,28,0.130033
2019,08,28,0.131823
2019,08,28,0.104102
2019,08,28,0.090906
2019,08,28,0.095309
2019,08,28,0.081957
2019,08,28,0.081036
2019,08,28,0.078895
2019,08,28,0.080940
2019,08,28,0.078704
2019,08,28,0.093929
2019,08,28,0.095099
2019,08,28,0.078137
2019,08,28,0.134471
2019,08,28,0.099712
2019,08,28,0.091396
2019,08,28,0.100649
2019,08,28,0.100712
2019,08,28,0.092058
2019,08,28,0.092320
2019,08,28,0.094862
2019,08,28,0.088867
2019,08,28,0.082770
2019,08,28,0.089623
2019,08,28,0.081216
2019,08,28,0.096938
2019,08,28,0.091363
2019,08,28,0.083789
2019,08,28,0.097328
2019,08,28,0.091989
2019,08,28,0.092529
2019,08,28,0.092079
2019,08,28,0.095763
2019,08,28,0.089671
2019,08,28,0.083202
2019,08,28,0.142823
2019,08,28,0.097412
2019,08,28,0.092512
2019,08,28,0.093885
2019,08,28,0.093154
2019,08,28,0.090770
2019,08,28,0.081681
2019,08,28,0.091148
2019,08,28,0.093007
2019,08,28,0.093030
2019,08,28,0.091363
2019,08,28,0.093204
2019,08,28,0.094873
2019,08,28,0.090429
2019,08,28,0.081973
2019,08,28,0.089462
2019,08,28,0.098710
2019,08,28,0.107088
2019,08,28,0.125715
2019,08,28,0.102962
2019,08,28,0.101621
2019,08,28,0.104349
2019,08,28,0.100871
2019,08,28,0.101649
2019,08,28,0.101885
2019,08,28,0.102288
2019,08,28,0.101135
2019,08,28,0.101399
2019,08,28,0.113708
2019,08,28,0.102940
2019,08,28,0.099749
2019,08,28,0.102855
2019,08,28,0.100794
2019,08,28,0.100290
2019,08,28,0.099859
2019,08,28,0.097355
2019,08,28,0.166286
2019,08,28,0.087397
2019,08,28,0.090084
2019,08,28,0.090102
2019,08,28,0.089959
2019,08,28,0.090181
2019,08,28,0.089230
2019,08,28,0.093068
2019,08,28,0.083662
2019,08,28,0.085177
2019,08,28,0.088237
2019,08,28,0.089709
2019,08,28,0.090594
2019,08,28,0.089337
2019,08,28,0.102532
2019,08,28,0.112179
2019,08,28,0.114361
2019,08,28,0.108604
2019,08,28,0.116155
2019,08,28,0.135389
2019,08,28,0.103578
2019,08,28,0.106557
2019,08,28,0.107799
2019,08,28,0.108088
2019,08,28,0.119995
2019,08,28,0.106330
2019,08,28,0.114856
2019,08,28,0.112774
2019,08,28,0.111011
2019,08,28,0.113809
2019,08,28,0.116453
2019,08,28,0.114169
2019,08,28,0.115776
2019,08,28,0.106378
2019,08,28,0.203928
2019,08,28,0.116898
2019,08,28,0.111727
2019,08,28,0.111360
2019,08,28,0.106480
2019,08,28,1.961782
2019,08,28,0.141775
2019,08,28,0.113179
2019,08,28,0.118751
2019,08,28,0.115595
2019,08,28,0.158684
2019,08,28,0.147551
2019,08,28,0.150991
2019,08,28,0.113674
2019,08,28,0.083345
2019,08,28,0.158472
2019,08,28,0.098977
2019,08,28,0.097677
2019,08,28,0.095194
2019,08,28,0.094402
2019,08,28,0.094148
2019,08,28,0.094283
2019,08,28,0.075531
2019,08,28,0.070130
2019,08,28,0.070167
2019,08,28,0.070630
2019,08,28,0.070742
2019,08,28,0.072149
2019,08,28,0.071320
2019,08,28,0.071972
2019,08,28,0.076738
2019,08,28,0.069543
2019,08,28,0.084879
2019,08,28,0.087546
2019,08,28,0.073484
2019,08,28,0.069392
2019,08,28,0.069305
2019,08,28,0.070321
2019,08,28,0.070580
2019,08,28,0.072047
2019,08,28,0.071538
2019,08,28,0.074850
2019,08,28,0.069890
2019,08,28,0.071586
2019,08,28,0.073064
2019,08,28,0.070140
2019,08,28,0.072505
2019,08,28,0.073118
2019,08,28,0.073170
2019,08,28,0.071998
2019,08,28,0.076618
2019,08,28,0.069712
2019,08,28,0.072789
2019,08,28,0.073062
2019,08,28,0.074469
2019,08,28,0.081236
2019,08,28,0.070379
2019,08,28,0.070078
2019,08,28,0.069627
2019,08,28,0.071332
2019,08,28,0.070666
2019,08,28,0.137992
2019,08,28,0.072660
2019,08,28,0.068941
2019,08,28,0.069744
2019,08,28,0.071409
2019,08,28,0.069716
2019,08,28,0.072109
2019,08,28,0.071388
2019,08,28,0.069696
2019,08,28,0.069384
2019,08,28,0.071126
2019,08,28,0.072112
2019,08,28,0.072047
2019,08,28,0.075444
2019,08,28,0.068816
2019,08,28,0.078890
2019,08,28,0.070260
2019,08,28,0.070693
2019,08,28,0.071384
2019,08,28,0.071650
2019,08,28,0.071606
2019,08,28,0.076282
2019,08,28,0.068603
2019,08,28,0.070453
2019,08,28,0.070729
2019,08,28,0.072898
2019,08,28,0.073083
2019,08,28,0.073302
2019,08,28,0.075784
2019,08,28,0.069840
2019,08,28,0.072240
2019,08,28,0.073943
2019,08,28,0.074001
2019,08,28,0.080703
2019,08,28,0.069640
2019,08,28,0.069294
2019,08,28,0.072897
2019,08,28,0.071236
2019,08,28,0.072525
2019,08,28,0.075229
2019,08,28,0.069292
2019,08,28,0.070046
2019,08,28,0.069967
2019,08,28,0.072392
2019,08,28,0.072261
2019,08,28,0.074680
2019,08,28,0.070536
2019,08,28,0.069232
2019,08,28,0.111710
2019,08,28,0.087041
2019,08,28,0.069885
2019,08,28,0.069611
2019,08,28,0.069760
2019,08,28,0.071284
2019,08,28,0.073075
2019,08,28,0.070846
2019,08,28,0.076857
2019,08,28,0.070512
2019,08,28,0.086531
2019,08,28,0.069065
2019,08,28,0.068856
2019,08,28,0.071547
2019,08,28,0.072139
2019,08,28,0.071193
2019,08,28,0.074874
2019,08,28,0.068863
2019,08,28,0.068759
2019,08,28,0.083952
2019,08,28,0.071284
2019,08,28,0.730505
2019,08,28,0.176944
2019,08,28,0.141031
2019,08,28,0.113317
2019,08,28,0.177427
2019,08,28,0.126194
2019,08,28,0.859660
2019,08,28,0.185818
2019,08,28,0.131577
2019,08,28,0.101054
2019,08,28,0.110184
2019,08,28,0.097479
2019,08,28,0.096708
2019,08,28,0.096372
2019,08,28,0.096041
2019,08,28,0.095251
2019,08,28,0.097766
2019,08,28,0.098570
2019,08,28,0.095425
2019,08,28,0.097111
2019,08,28,0.095411
2019,08,28,0.095528
2019,08,28,0.096355
2019,08,28,0.094623
2019,08,28,0.095073
2019,08,28,0.099588
2019,08,28,0.098018
2019,08,28,0.095484
2019,08,28,0.094541
2019,08,28,0.095886
2019,08,28,0.095219
2019,08,28,0.109093
2019,08,28,0.100942
2019,08,28,0.096893
2019,08,28,0.098496
2019,08,28,0.098921
2019,08,28,0.095593
2019,08,28,0.095222
2019,08,28,0.095008
2019,08,28,0.095770
2019,08,28,0.144565
2019,08,28,0.114745
2019,08,28,0.096540
2019,08,28,0.095399
2019,08,28,0.097100
2019,08,28,0.095561
2019,08,28,0.095586
2019,08,28,0.096968
2019,08,28,0.095171
2019,08,28,0.095774
2019,08,28,0.096828
2019,08,28,0.096424
2019,08,28,0.095530
