data
15.209988
10.762255
12.813599
14.126478
10.451781
11.134811
13.906497
15.227271
10.911556
10.316389
11.996567
13.349340
20.863754
10.744315
12.813971
10.332589
12.280947
16.934651
10.924900
11.538651
13.797838
21.244989
10.931739
11.280491
14.049215
11.268951
10.998980
10.352635
10.257220
11.733373
10.048117
14.259894
11.298740
14.396894
15.771801
15.145164
10.385798
9.886143
11.723759
12.378222
9.768698
12.349415
12.972467
14.748607
14.004357
9.940829
9.934732
13.830581
12.731824
17.783595
10.985299
13.204327
10.886828
12.836305
12.424913
10.849207
12.752495
11.833029
29.184999
10.990462
10.635375
10.964284
15.626705
10.847876
10.621219
12.884501
16.140058
11.601580
10.430482
12.483271
12.109277
16.140130
12.562724
27.392107
13.778034
11.527432
10.873866
13.439747
19.704986
20.009447
15.718445
13.777694
11.527639
17.134981
12.913637
10.396924
14.488237
17.709430
12.169957
11.730684
12.271583
23.280024
10.791594
10.745644
13.085233
11.998450
16.266466
12.513035
12.275276
12.104335
15.835492
11.358876
10.511805
14.991178
15.583319
14.291858
10.803381
11.999230
12.706230
12.251099
10.903736
12.502350
11.521081
15.028681
14.174150
12.648126
11.522302
10.408646
10.736765
11.349393
11.756255
11.101900
35.922884
13.484482
10.639310
17.575961
15.003381
13.515644
11.832938
11.151255
13.844562
10.683383
18.314530
13.045027
13.255260
14.524168
14.508031
12.407852
11.507493
12.821583
10.933498
15.987631
10.280275
14.411413
11.709880
14.541011
11.873105
13.712974
10.576497
33.216127
10.900127
17.392320
12.355219
15.695053
14.017971
12.938030
14.336716
11.800501
15.703577
10.724013
12.351532
10.930505
11.880352
18.212834
10.422215
10.907689
13.906188
12.003000
18.983734
13.385993
10.673968
19.512340
13.270959
17.146040
12.967462
11.643090
12.433345
11.126403
10.099523
13.884939
13.489617
13.578855
11.524196
13.159580
14.393282
15.641613
11.036389
13.127895
13.850001
14.697956
10.278364
10.657142
14.997467
13.025747
12.571777
11.655124
10.690006
10.779129
13.701305
15.849753
10.661599
10.754896
13.730063
11.308243
10.551596
11.364893
14.154785
13.599074
15.491948
10.724225
10.725356
11.999982
11.457297
14.972845
10.979923
15.417835
14.400328
14.147842
10.521890
11.921889
13.601176
17.804468
10.907801
10.744834
16.105843
15.219260
14.799477
11.791060
10.507492
10.730812
13.056896
11.006396
12.283307
13.938431
16.084850
18.256390
10.924199
11.341312
12.287147
18.255746
12.256483
12.088887
11.743146
14.579265
11.674264
10.527128
11.101010
13.380370
11.429532
13.156773
39.581552
11.132297
12.441768
13.328611
10.756149
15.808549
12.467492
10.733168
12.251418
12.523467
12.428098
13.789999
11.335893
13.133996
14.231285
13.198171
11.997940
11.207649
10.736456
11.580896
16.593028
10.931704
12.833979
12.889913
13.078683
11.307241
10.441841
12.755498
11.569538
14.026908
12.875865
11.669861
10.731566
17.079866
13.733370
10.838736
15.210009
14.708794
13.686611
12.802050
10.456063
13.236420
11.510881
14.155923
10.849895
16.773107
13.741799
13.119841
15.308072
11.865193
14.686849
15.097661
11.139305
14.506805
10.977578
16.095309
10.384636
10.327473
11.132109
13.222033
13.004056
11.073169
10.786124
13.820915
12.472550
16.004201
10.897551
10.753732
10.509590
10.511716
13.468182
10.852855
10.523098
10.640798
11.084011
15.507057
10.752208
10.967277
13.701491
15.681752
13.064967
11.019439
16.412525
16.652798
13.623724
10.630239
13.665319
12.918216
12.152198
12.211749
10.852392
14.340180
10.793655
13.391857
13.259620
10.519954
13.328750
13.132185
12.964052
11.511554
13.161613
17.999039
20.748638
10.870804
12.363490
17.149208
18.205847
28.587249
10.257316
15.739600
13.687571
10.846582
12.013997
15.932356
19.191363
12.466610
369.946278
13.686911
14.683325
10.481272
10.641802
15.038627
12.812739
10.777548
13.978502
16.677060
11.088066
11.266357
12.025572
14.558227
18.318839
11.968047
12.253114
16.418988
15.315033
10.482810
12.149041
10.241836
10.905567
17.720387
16.991436
12.855198
11.092105
18.222989
12.812534
10.919990
15.439307
15.134293
12.680005
15.244610
12.399259
11.748701
14.120207
11.094318
12.298709
13.365663
13.089135
11.098829
10.616985
10.641534
10.744551
11.589696
11.138845
11.733391
16.705025
14.677292
13.755736
11.099882
12.021972
15.302095
12.935880
13.928716
10.369778
10.722277
17.834541
15.171065
10.924978
12.969164
10.393347
11.573782
12.233244
10.813400
10.512324
10.748281
10.353444
12.617783
11.249731
10.902502
15.069177
11.583392
17.585074
14.455846
10.656717
13.116773
13.596393
10.637693
10.796296
12.565302
13.673220
13.751972
12.109323
12.772251
10.783370
14.987006
11.809810
11.707344
11.128144
11.295949
11.386131
10.981589
11.255165
14.376998
18.598576
13.313833
10.803082
10.442438
11.537038
12.439622
11.921088
10.775832
13.725882
17.021822
15.593609
12.114670
10.954041
15.345562
11.127180
11.731628
10.736199
14.628231
15.918433
11.107649
10.523619
12.981879
13.199458
14.582892
12.706026
11.963291
14.179940
12.300795
12.448513
14.350483
10.928032
11.604520
16.921657
11.834182
11.769113
14.830540
16.279440
12.090878
11.007715
13.152911
12.707774
11.530203
11.108235
10.113294
24.799700
14.003965
13.027855
10.694445
12.864478
14.884330
13.520846
10.932909
13.004593
10.980400
16.691116
11.106982
10.241920
12.488874
11.186504
13.488360
11.145054
14.749812
45.362060
10.955862
10.535897
14.855523
17.704416
11.273672
10.832135
14.654673
15.194368
12.366159
11.903250
18.373712
22.029266
14.649567
12.514350
15.975107
14.909777
19.891187
11.644923
12.808285
17.797105
17.420860
12.016745
14.048414
16.764882
16.288514
10.840140
12.211718
10.582922
12.754407
15.148690
11.363746
11.118995
14.640692
15.689717
12.027836
11.847167
10.767726
10.855179
14.636137
10.459972
10.864963
11.253693
10.878357
11.812648
19.267554
14.701650
11.329230
15.788849
10.822771
10.204808
14.881541
12.565637
12.862294
11.225379
13.613740
15.084909
15.349907
11.199137
13.241305
19.493003
20.856727
16.627860
12.817393
13.485118
14.419028
12.507292
11.581685
13.130474
16.813120
15.163703
11.266520
14.764661
14.353915
16.045176
12.134267
12.168704
10.836036
11.282752
16.165966
12.145237
10.996105
13.157761
12.906083
11.411969
10.960157
13.733846
12.240279
14.686253
10.673112
11.232215
13.647677
11.309353
13.967194
11.171304
10.942679
10.402953
11.168655
16.993919
11.464829
12.231236
15.126817
15.056084
12.271446
11.561098
11.173104
11.472164
16.431886
12.973171
10.515111
13.790026
15.614374
11.892517
10.953646
12.225641
10.959572
12.343569
12.511519
12.065880
16.017800
13.578462
12.130141
10.987209
13.029911
17.044050
17.167960
12.038475
10.832910
17.931074
17.266129
12.589747
10.512336
13.729987
25.680640
11.064653
13.489757
12.591650
24.684118
11.181881
12.581570
14.536785
14.771094
12.495200
11.425089
14.976816
13.646612
18.652651
10.925081
15.264964
15.143925
17.321303
15.032527
10.648495
10.793527
10.543279
17.105579
11.017126
15.341173
11.080516
20.616263
11.239014
10.628509
11.622794
12.377081
13.252728
10.621239
10.947264
13.840637
14.320231
11.991324
11.102323
15.726837
12.292627
14.293451
11.140094
27.096458
15.731508
11.477074
11.216980
12.350342
18.758846
14.300585
10.869363
10.587429
13.528006
13.114357
14.747124
10.980451
13.436036
14.445038
20.231605
25.492912
27.336339
16.806555
13.268426
17.175774
12.894434
21.204291
16.260130
19.414960
17.194120
16.152857
12.687537
14.057953
12.052440
17.924315
15.944930
64.031690
12.879880
14.922437
15.913814
18.156802
13.359557
11.064979
14.115675
14.170631
12.336743
10.593403
13.583029
14.956289
15.560515
12.877939
13.840600
11.907213
10.753941
11.604559
11.630546
10.795723
10.579172
14.452612
12.677964
12.163821
20.743782
17.077573
11.932315
12.769064
14.127077
11.387470
13.650408
11.404596
23.401577
17.566587
15.304192
13.214056
15.706048
13.799299
18.648146
11.736374
11.620812
15.750896
14.899804
13.967740
11.013983
11.353729
11.709023
17.198536
14.602222
15.150192
15.679822
16.475846
11.460183
14.460421
14.827227
15.097234
12.619597
11.467301
19.089593
14.161373
10.821313
10.856787
12.484303
11.227972
14.543681
11.220141
12.088101
10.658166
11.898924
17.089633
11.013324
12.496627
17.238685
16.011705
10.966125
10.998981
10.536320
10.884920
13.829040
10.328009
12.050102
17.511350
16.039483
10.804632
11.694531
12.231934
12.796403
11.258720
10.859145
10.998372
12.804065
18.464732
10.719237
18.121169
12.382561
12.041914
10.630308
12.675362
14.669685
14.626308
13.510301
12.519751
10.570792
14.046193
13.543663
10.728323
10.565349
11.451164
11.915273
12.199556
13.607323
13.573263
15.931457
11.733008
12.875385
11.154960
11.873365
13.346100
14.680021
10.817032
10.570820
10.604708
13.282187
16.649733
10.756179
12.589952
13.605005
12.120207
14.971399
14.295594
12.430598
16.260348
18.272658
11.299156
10.685615
13.758860
12.136279
11.849949
11.200635
10.802963
15.453796
16.313852
12.277361
11.331966
12.482468
13.158853
18.581736
10.524046
12.559951
42.732325
13.162414
11.182248
13.836247
17.263798
11.858827
10.695414
12.709125
11.320669
15.137567
13.155571
10.906748
15.131178
16.441469
12.139387
10.731031
10.272496
12.321667
14.979571
10.708142
10.654723
13.386504
12.573848
12.521489
11.342561
15.429956
11.252915
13.937825
12.227642
10.612550
14.239595
12.248523
12.366394
10.880753
1052.823556
15.707426
12.929466
13.098285
14.312213
17.938150
15.036241
11.163544
10.940415
14.101098
14.231905
12.504837
12.374983
15.265821
12.734289
11.462586
14.492822
10.664492
11.739699
15.851899
11.443549
14.593914
13.874245
14.342275
13.146103
10.829022
12.172032
11.770683
16.549109
11.027173
37.902200
24.398185
11.425439
21.772072
35.525107
17.287187
14.329638
10.682000
15.133884
13.521923
10.581505
10.715777
12.292096
13.688286
10.884855
11.622594
14.051071
14.299562
12.168265
14.231480
13.558179
10.500027
15.063936
11.743831
11.135013
15.724684
13.944029
12.318404
11.630353
11.016894
12.487452
16.490766
14.510086
15.864653
12.722356
16.731607
12.385866
13.025604
12.966423
18.346850
11.329457
10.913263
16.754440
16.474243
10.071972
12.509344
36.438787
12.588505
11.125402
11.164406
12.947112
12.758317
35.849821
11.460752
16.039690
15.787121
11.105574
11.462045
11.188574
11.656959
17.346123
14.128746
12.125009
11.381861
14.003134
13.787847
11.342598
13.603863
13.296113
11.529306
11.340768
14.235018
14.822591
289.678643
17.857996
12.000168
11.551673
18.212884
13.907224
10.685594
11.453636
13.074697
11.782441
11.912723
12.267300
14.951873
13.424950
12.054589
12.087255
11.926758
13.549399
16.675716
36.929908
63.117598
17.579516
32.837496
27.206658
18.040606
13.009816
36.204563
24.679110
37.842116
11.133252
12.328676
11.758009
16.915788
12.207333
16.427399
13.304520
11.617719
14.501254
37.893785
40.012302
18.125048
16.934021
11.683731
14.726432
16.698094
13.356898
11.446915
10.485457
11.745255
11.065229
11.717511
10.962337
12.270070
14.868073
20.358487
14.412238
15.715738
12.218432
10.600736
11.011643
15.967226
17.573754
13.652912
11.003350
10.742030
12.947997
29.051894
15.190541
10.291091
14.281239
82.663104
16.754503
11.757806
12.155834
16.819792
11.708090
18.442502
11.249356
13.513138
15.229462
17.527841
12.208763
10.836944
15.699456
13.426950
13.851715
11.495573
12.062684
11.209392
15.655685
10.855449
12.497825
13.648931
13.225043
11.743353
11.801081
13.518667
12.939822
14.382811
11.109880
11.464447
18.398770
14.280723
14.424487
11.443032
24.678565
20.896842
12.484126
10.492243
1054.113092
12.768387
12.069348
13.145370
10.246759
