Y,M,D,data
2019,08,28,0.155500
2019,08,28,0.184044
2019,08,28,0.199497
2019,08,28,0.157419
2019,08,28,0.144101
2019,08,28,0.180670
2019,08,28,0.152106
2019,08,28,0.144730
2019,08,28,0.218376
2019,08,28,0.170311
2019,08,28,0.148459
2019,08,28,0.203963
2019,08,28,0.240856
2019,08,28,0.153816
2019,08,28,0.164803
2019,08,28,0.114134
2019,08,28,0.170946
2019,08,28,0.142154
2019,08,28,0.132410
2019,08,28,0.131930
2019,08,28,0.126100
2019,08,28,0.135643
2019,08,28,0.131268
2019,08,28,0.167151
2019,08,28,0.122843
2019,08,28,0.175355
2019,08,28,0.133268
2019,08,28,0.120326
2019,08,28,0.153287
2019,08,28,0.141576
2019,08,28,0.161574
2019,08,28,0.176511
2019,08,28,0.138089
2019,08,28,0.122435
2019,08,28,0.123455
2019,08,28,0.128365
2019,08,28,0.128085
2019,08,28,0.119332
2019,08,28,0.127429
2019,08,28,0.127818
2019,08,28,0.119506
2019,08,28,0.127861
2019,08,28,0.121388
2019,08,28,0.123080
2019,08,28,0.190020
2019,08,28,0.136585
2019,08,28,0.164201
2019,08,28,0.160855
2019,08,28,0.142970
2019,08,28,0.127039
2019,08,28,0.147486
2019,08,28,0.181641
2019,08,28,0.139916
2019,08,28,0.156527
2019,08,28,0.139494
2019,08,28,0.148125
2019,08,28,0.259628
2019,08,28,0.166372
2019,08,28,0.141560
2019,08,28,0.114905
2019,08,28,0.196693
2019,08,28,0.145959
2019,08,28,0.122508
2019,08,28,0.155077
2019,08,28,0.122659
2019,08,28,0.156485
2019,08,28,0.122130
2019,08,28,0.174360
2019,08,28,0.167119
2019,08,28,0.136737
2019,08,28,0.132692
2019,08,28,0.138418
2019,08,28,0.122712
2019,08,28,0.147225
2019,08,28,0.132462
2019,08,28,0.140434
2019,08,28,0.135637
2019,08,28,0.140753
2019,08,28,0.143215
2019,08,28,0.136469
2019,08,28,0.137131
2019,08,28,0.125320
2019,08,28,0.131402
2019,08,28,0.192756
2019,08,28,0.137937
2019,08,28,0.135302
2019,08,28,0.127397
2019,08,28,0.136379
2019,08,28,0.135059
2019,08,28,0.142633
2019,08,28,0.154949
2019,08,28,0.128612
2019,08,28,0.127344
2019,08,28,0.151488
2019,08,28,0.133129
2019,08,28,0.161189
2019,08,28,0.133062
2019,08,28,0.155102
2019,08,28,0.133456
2019,08,28,0.198578
2019,08,28,0.141257
2019,08,28,0.154300
2019,08,28,0.135768
2019,08,28,0.136083
2019,08,28,0.125830
2019,08,28,0.141359
2019,08,28,0.191511
2019,08,28,0.161602
2019,08,28,0.160973
2019,08,28,0.151539
2019,08,28,0.222090
2019,08,28,0.171420
2019,08,28,0.152034
2019,08,28,0.189940
2019,08,28,0.153022
2019,08,28,0.145599
2019,08,28,0.123905
2019,08,28,0.167411
2019,08,28,0.140371
2019,08,28,0.126284
2019,08,28,0.140583
2019,08,28,0.127525
2019,08,28,0.138424
2019,08,28,0.125594
2019,08,28,0.149708
2019,08,28,0.141955
2019,08,28,0.149420
2019,08,28,0.146503
2019,08,28,0.113907
2019,08,28,0.141282
2019,08,28,0.111521
2019,08,28,0.139106
2019,08,28,0.111603
2019,08,28,0.166790
2019,08,28,0.150997
2019,08,28,0.185698
2019,08,28,0.116784
2019,08,28,0.194343
2019,08,28,0.183594
2019,08,28,0.132065
2019,08,28,0.150325
2019,08,28,0.134833
2019,08,28,0.145878
2019,08,28,0.137824
2019,08,28,0.137521
2019,08,28,0.187384
2019,08,28,0.188210
2019,08,28,0.138347
2019,08,28,0.123690
2019,08,28,0.126470
2019,08,28,0.144965
2019,08,28,0.115156
2019,08,28,0.116627
2019,08,28,0.122960
2019,08,28,0.129623
2019,08,28,0.183875
2019,08,28,0.151016
2019,08,28,0.122809
2019,08,28,0.146474
2019,08,28,0.118493
2019,08,28,0.146750
2019,08,28,0.121409
2019,08,28,0.126221
2019,08,28,0.114936
2019,08,28,0.220176
2019,08,28,0.204470
2019,08,28,0.178710
2019,08,28,0.140556
2019,08,28,0.148526
2019,08,28,0.164506
2019,08,28,0.117314
2019,08,28,0.132274
2019,08,28,0.133811
2019,08,28,0.140573
2019,08,28,0.131154
2019,08,28,0.137650
2019,08,28,0.126850
2019,08,28,0.145860
2019,08,28,0.132801
2019,08,28,0.138466
2019,08,28,0.141043
2019,08,28,0.178055
2019,08,28,0.156479
2019,08,28,0.150733
2019,08,28,0.124221
2019,08,28,0.253133
2019,08,28,0.228182
2019,08,28,0.177142
2019,08,28,0.382510
2019,08,28,1.770681
2019,08,28,0.381315
2019,08,28,0.246443
2019,08,28,0.167682
2019,08,28,0.154852
2019,08,28,0.165023
2019,08,28,0.154310
2019,08,28,0.153028
2019,08,28,0.156298
2019,08,28,0.205740
2019,08,28,0.141564
2019,08,28,0.180415
2019,08,28,0.156924
2019,08,28,0.229295
2019,08,28,0.157379
2019,08,28,0.158515
2019,08,28,0.149032
2019,08,28,0.201397
2019,08,28,0.259808
2019,08,28,2.095923
2019,08,28,0.338017
2019,08,28,0.274909
2019,08,28,0.165070
2019,08,28,0.212850
2019,08,28,0.260388
2019,08,28,0.404469
2019,08,28,0.351328
2019,08,28,0.224602
2019,08,28,0.308940
2019,08,28,0.259035
2019,08,28,0.134788
2019,08,28,0.139365
2019,08,28,0.161553
2019,08,28,0.435868
2019,08,28,0.113464
2019,08,28,0.097315
2019,08,28,0.096555
2019,08,28,0.095432
2019,08,28,0.076929
2019,08,28,0.074046
2019,08,28,0.193615
2019,08,28,0.206933
2019,08,28,4.284627
2019,08,28,0.214256
2019,08,28,1.256665
2019,08,28,0.300512
2019,08,28,0.511820
2019,08,28,0.364034
2019,08,28,0.073676
2019,08,28,0.070249
2019,08,28,0.057357
2019,08,28,0.147339
2019,08,28,0.070722
2019,08,28,0.070329
2019,08,28,0.077524
2019,08,28,0.061500
2019,08,28,0.073000
2019,08,28,0.141390
2019,08,28,0.118229
2019,08,28,0.062601
2019,08,28,0.092182
2019,08,28,0.065074
2019,08,28,0.194805
2019,08,28,0.060645
2019,08,28,0.071204
2019,08,28,0.059135
2019,08,28,0.072717
2019,08,28,0.070083
2019,08,28,0.072583
2019,08,28,0.057752
2019,08,28,0.059210
2019,08,28,0.066553
2019,08,28,0.065505
2019,08,28,0.078275
2019,08,28,0.096359
2019,08,28,0.051472
2019,08,28,0.061471
2019,08,28,0.055147
2019,08,28,0.057220
2019,08,28,0.056439
2019,08,28,0.053895
2019,08,28,0.070167
2019,08,28,0.057127
2019,08,28,0.048504
2019,08,28,0.073010
2019,08,28,0.056743
2019,08,28,0.046468
2019,08,28,0.100777
2019,08,28,0.097113
2019,08,28,0.051356
2019,08,28,0.051782
2019,08,28,0.088420
2019,08,28,0.052098
2019,08,28,0.054768
2019,08,28,0.089140
2019,08,28,0.057120
2019,08,28,0.064670
2019,08,28,0.061493
2019,08,28,0.056355
2019,08,28,0.058235
2019,08,28,0.054890
2019,08,28,0.093527
2019,08,28,0.055937
2019,08,28,0.068198
2019,08,28,0.058748
2019,08,28,0.098606
2019,08,28,0.056455
2019,08,28,0.060701
2019,08,28,0.058984
2019,08,28,0.061895
2019,08,28,0.055978
2019,08,28,0.059183
2019,08,28,0.055004
2019,08,28,0.055416
2019,08,28,0.054670
2019,08,28,0.060973
2019,08,28,0.073295
2019,08,28,0.061411
2019,08,28,0.060798
2019,08,28,0.070108
2019,08,28,0.060888
2019,08,28,0.050650
2019,08,28,0.140449
2019,08,28,0.062901
2019,08,28,0.066428
2019,08,28,0.058718
2019,08,28,0.055006
2019,08,28,0.061865
2019,08,28,0.065509
2019,08,28,0.057472
2019,08,28,0.048198
2019,08,28,0.052541
2019,08,28,0.047714
2019,08,28,0.069789
2019,08,28,0.062956
2019,08,28,0.097869
2019,08,28,0.057982
2019,08,28,0.063346
2019,08,28,0.078520
2019,08,28,0.056070
2019,08,28,0.072626
2019,08,28,0.077476
2019,08,28,0.248718
2019,08,28,0.059664
2019,08,28,0.060097
2019,08,28,0.054470
2019,08,28,0.049560
2019,08,28,0.049287
2019,08,28,0.057396
2019,08,28,0.049802
2019,08,28,0.049089
2019,08,28,0.051887
2019,08,28,0.076055
2019,08,28,0.053934
2019,08,28,0.053232
2019,08,28,0.054720
2019,08,28,0.049581
2019,08,28,0.048416
2019,08,28,0.051367
2019,08,28,0.055601
2019,08,28,0.047481
2019,08,28,0.063602
2019,08,28,0.071096
2019,08,28,0.053219
2019,08,28,0.053597
2019,08,28,0.048088
2019,08,28,0.062811
2019,08,28,0.038171
2019,08,28,0.043994
2019,08,28,0.052454
2019,08,28,0.041601
2019,08,28,0.038665
2019,08,28,0.039512
2019,08,28,0.085111
2019,08,28,0.045843
2019,08,28,0.044587
2019,08,28,0.039852
2019,08,28,0.039013
2019,08,28,0.056609
2019,08,28,0.038858
2019,08,28,0.038369
2019,08,28,0.043596
2019,08,28,0.050348
2019,08,28,0.056474
2019,08,28,0.040297
2019,08,28,0.055784
2019,08,28,0.040319
2019,08,28,0.061076
2019,08,28,0.044600
2019,08,28,0.040235
2019,08,28,0.076689
2019,08,28,0.045278
2019,08,28,0.040761
2019,08,28,0.039281
2019,08,28,0.041909
2019,08,28,0.037860
2019,08,28,0.041295
2019,08,28,0.037377
2019,08,28,0.044072
2019,08,28,0.038296
2019,08,28,0.044033
2019,08,28,0.052635
2019,08,28,1.682540
2019,08,28,1.971112
2019,08,28,0.168932
2019,08,28,0.100138
2019,08,28,0.048389
2019,08,28,0.073655
2019,08,28,0.069860
2019,08,28,0.075336
2019,08,28,0.064191
2019,08,28,0.061341
2019,08,28,0.058664
2019,08,28,0.053048
2019,08,28,0.066687
2019,08,28,0.042279
2019,08,28,0.078378
2019,08,28,0.049602
2019,08,28,0.084900
2019,08,28,0.063668
2019,08,28,0.045009
2019,08,28,0.077427
2019,08,28,0.049847
2019,08,28,0.057437
2019,08,28,0.049851
2019,08,28,0.058586
2019,08,28,0.050823
2019,08,28,0.071601
2019,08,28,0.044064
2019,08,28,0.069966
2019,08,28,0.128293
2019,08,28,0.045384
2019,08,28,0.072504
2019,08,28,0.061958
2019,08,28,0.057671
2019,08,28,0.076005
2019,08,28,0.044482
2019,08,28,0.070613
2019,08,28,0.051542
2019,08,28,0.058075
2019,08,28,0.076509
2019,08,28,0.050845
2019,08,28,0.077401
2019,08,28,0.059611
2019,08,28,0.069812
2019,08,28,0.053609
2019,08,28,0.062080
2019,08,28,0.105546
2019,08,28,0.067406
2019,08,28,0.093294
2019,08,28,0.046184
2019,08,28,0.084667
2019,08,28,0.067419
2019,08,28,0.059410
2019,08,28,0.071335
2019,08,28,0.059092
2019,08,28,0.072987
2019,08,28,0.094827
2019,08,28,0.045199
2019,08,28,0.057659
2019,08,28,0.042555
2019,08,28,0.087545
2019,08,28,0.034153
2019,08,28,0.039145
2019,08,28,0.068122
2019,08,28,0.053292
2019,08,28,0.059298
2019,08,28,0.038568
2019,08,28,0.078006
2019,08,28,0.041605
2019,08,28,0.033154
2019,08,28,0.035580
2019,08,28,0.032707
2019,08,28,0.039787
2019,08,28,0.033647
2019,08,28,0.037822
2019,08,28,0.033699
2019,08,28,0.045246
2019,08,28,0.034758
2019,08,28,0.035557
2019,08,28,0.035202
2019,08,28,0.040388
2019,08,28,0.206442
2019,08,28,0.056976
2019,08,28,0.109435
2019,08,28,0.068951
2019,08,28,0.057741
2019,08,28,0.055538
2019,08,28,0.049772
2019,08,28,0.050932
2019,08,28,0.052189
2019,08,28,0.054035
2019,08,28,0.052234
2019,08,28,0.065519
2019,08,28,0.063629
2019,08,28,0.050288
2019,08,28,0.035375
2019,08,28,0.079650
2019,08,28,0.444573
2019,08,28,0.052069
2019,08,28,0.042249
2019,08,28,0.033461
2019,08,28,0.033472
2019,08,28,0.036090
2019,08,28,0.036396
2019,08,28,0.036265
2019,08,28,0.032304
2019,08,28,0.032132
2019,08,28,0.039320
2019,08,28,0.032814
2019,08,28,0.045027
2019,08,28,0.065100
2019,08,28,0.042721
2019,08,28,0.039707
2019,08,28,0.033527
2019,08,28,0.031718
2019,08,28,0.036855
2019,08,28,0.031324
2019,08,28,0.045777
2019,08,28,0.037409
2019,08,28,0.030983
2019,08,28,0.039077
2019,08,28,0.031728
2019,08,28,0.041914
2019,08,28,0.031329
2019,08,28,0.037973
2019,08,28,0.035467
2019,08,28,0.054323
2019,08,28,0.033658
2019,08,28,0.036793
2019,08,28,0.032365
2019,08,28,0.033749
2019,08,28,0.036549
2019,08,28,0.031656
2019,08,28,0.040023
2019,08,28,0.035092
2019,08,28,0.037594
2019,08,28,0.051190
2019,08,28,0.277841
2019,08,28,0.058155
2019,08,28,0.065636
2019,08,28,0.044754
2019,08,28,0.056398
2019,08,28,0.044046
2019,08,28,0.035864
2019,08,28,0.037865
2019,08,28,0.033278
2019,08,28,0.053591
2019,08,28,0.037822
2019,08,28,0.035211
2019,08,28,0.035289
2019,08,28,0.040069
2019,08,28,0.032883
2019,08,28,0.037855
2019,08,28,0.040357
2019,08,28,0.039404
2019,08,28,0.034633
2019,08,28,0.037107
2019,08,28,0.034423
2019,08,28,0.048958
2019,08,28,0.036357
2019,08,28,0.032400
2019,08,28,0.048137
2019,08,28,0.034049
2019,08,28,0.046366
2019,08,28,0.040584
2019,08,28,0.043744
2019,08,28,0.033823
2019,08,28,0.034381
2019,08,28,0.061044
2019,08,28,0.043974
2019,08,28,0.032645
2019,08,28,0.031670
2019,08,28,0.031596
2019,08,28,0.037404
2019,08,28,0.032343
2019,08,28,0.035630
2019,08,28,0.036835
2019,08,28,0.032868
2019,08,28,0.034353
2019,08,28,0.031818
2019,08,28,0.031480
2019,08,28,0.044490
2019,08,28,0.033551
2019,08,28,0.032040
2019,08,28,0.032079
2019,08,28,0.038517
2019,08,28,0.032969
2019,08,28,0.034963
2019,08,28,0.034317
2019,08,28,0.032177
2019,08,28,0.034258
2019,08,28,0.032363
2019,08,28,0.047254
2019,08,28,0.035224
2019,08,28,0.043565
2019,08,28,0.035382
2019,08,28,0.031637
2019,08,28,0.043153
2019,08,28,0.033026
2019,08,28,0.032145
2019,08,28,0.038592
2019,08,28,0.032525
2019,08,28,0.037237
2019,08,28,0.035226
2019,08,28,0.031821
2019,08,28,0.031689
2019,08,28,0.036569
2019,08,28,0.042409
2019,08,28,0.043512
2019,08,28,0.047933
2019,08,28,0.033207
2019,08,28,0.043978
2019,08,28,0.034290
2019,08,28,0.034196
2019,08,28,0.069806
2019,08,28,0.043855
2019,08,28,0.033500
2019,08,28,0.034764
2019,08,28,0.032729
2019,08,28,0.041317
2019,08,28,0.033001
2019,08,28,0.035137
2019,08,28,0.060375
2019,08,28,0.041058
2019,08,28,0.032878
2019,08,28,0.037090
2019,08,28,0.032621
2019,08,28,0.034627
2019,08,28,0.038065
2019,08,28,0.032533
2019,08,28,0.037133
2019,08,28,0.032981
2019,08,28,0.032866
2019,08,28,0.034626
2019,08,28,0.031698
2019,08,28,0.079902
2019,08,28,0.033766
2019,08,28,0.034893
2019,08,28,0.032438
2019,08,28,0.037499
2019,08,28,0.032465
2019,08,28,0.032139
2019,08,28,0.034730
2019,08,28,0.032184
2019,08,28,0.078404
2019,08,28,0.040021
2019,08,28,0.040238
2019,08,28,0.045080
2019,08,28,0.041137
2019,08,28,0.117310
2019,08,28,0.275071
2019,08,28,0.043440
2019,08,28,0.029501
2019,08,28,0.085151
2019,08,28,0.030228
2019,08,28,0.039418
2019,08,28,0.031385
2019,08,28,0.027867
2019,08,28,0.028134
2019,08,28,0.056194
2019,08,28,0.030089
2019,08,28,0.029886
2019,08,28,0.028603
2019,08,28,0.027568
2019,08,28,0.110813
2019,08,28,0.037340
2019,08,28,0.029064
2019,08,28,0.044036
2019,08,28,0.042713
2019,08,28,0.044616
2019,08,28,0.033890
2019,08,28,0.035479
2019,08,28,0.041273
2019,08,28,0.035991
2019,08,28,0.035504
2019,08,28,0.072267
2019,08,28,0.177926
2019,08,28,0.045281
2019,08,28,0.032722
2019,08,28,0.031571
2019,08,28,0.074127
2019,08,28,0.056437
2019,08,28,0.053316
2019,08,28,0.048190
2019,08,28,0.033113
2019,08,28,0.068050
2019,08,28,0.062208
2019,08,28,0.034926
2019,08,28,0.028673
2019,08,28,0.035339
2019,08,28,0.069416
2019,08,28,0.029290
2019,08,28,0.027122
2019,08,28,0.033388
2019,08,28,0.027583
2019,08,28,0.046955
2019,08,28,0.044195
2019,08,28,0.031676
2019,08,28,0.034630
2019,08,28,0.032599
2019,08,28,0.036202
2019,08,28,0.033490
2019,08,28,0.031827
2019,08,28,0.027919
2019,08,28,0.029556
2019,08,28,0.034772
2019,08,28,0.029885
2019,08,28,0.034818
2019,08,28,0.030747
2019,08,28,0.029286
2019,08,28,0.035175
2019,08,28,0.030165
2019,08,28,0.035485
2019,08,28,0.029777
2019,08,28,0.033820
2019,08,28,0.062610
2019,08,28,0.034646
2019,08,28,0.137194
2019,08,28,0.045512
2019,08,28,0.035628
2019,08,28,0.126992
2019,08,28,0.031161
2019,08,28,0.049148
2019,08,28,0.033744
2019,08,28,0.034105
2019,08,28,0.032755
2019,08,28,0.039183
2019,08,28,0.029113
2019,08,28,0.047937
2019,08,28,0.037532
2019,08,28,0.031087
2019,08,28,0.030348
2019,08,28,0.072811
2019,08,28,0.032702
2019,08,28,0.038914
2019,08,28,0.035474
2019,08,28,0.029701
2019,08,28,0.035759
2019,08,28,0.029976
2019,08,28,0.029820
2019,08,28,0.028701
2019,08,28,0.028238
2019,08,28,0.030339
2019,08,28,0.043089
2019,08,28,0.039471
2019,08,28,0.089420
2019,08,28,0.042334
2019,08,28,0.031574
2019,08,28,0.031063
2019,08,28,0.047309
2019,08,28,0.031120
2019,08,28,0.030857
2019,08,28,0.041287
2019,08,28,0.026269
2019,08,28,0.032762
2019,08,28,0.047499
2019,08,28,0.034182
2019,08,28,0.045785
2019,08,28,0.039770
2019,08,28,0.028901
2019,08,28,0.029895
2019,08,28,0.027575
2019,08,28,0.033263
2019,08,28,0.029922
2019,08,28,0.027346
2019,08,28,0.030026
2019,08,28,0.027687
2019,08,28,0.027225
2019,08,28,0.032944
2019,08,28,0.030459
2019,08,28,0.030250
2019,08,28,0.028647
2019,08,28,0.027535
2019,08,28,0.042356
2019,08,28,0.045019
2019,08,28,0.041081
2019,08,28,0.036522
2019,08,28,0.028990
2019,08,28,0.027174
2019,08,28,0.031555
2019,08,28,0.037590
2019,08,28,0.026705
2019,08,28,0.030698
2019,08,28,0.030042
2019,08,28,0.032166
2019,08,28,0.029840
2019,08,28,0.033377
2019,08,28,0.026707
2019,08,28,0.032625
2019,08,28,0.027403
2019,08,28,0.026490
2019,08,28,0.033577
2019,08,28,0.033503
2019,08,28,0.035969
2019,08,28,0.028134
2019,08,28,0.030935
2019,08,28,0.030968
2019,08,28,0.040932
2019,08,28,0.030962
2019,08,28,0.036520
2019,08,28,0.034499
2019,08,28,0.029415
2019,08,28,0.047426
2019,08,28,0.033269
2019,08,28,0.038839
2019,08,28,0.032682
2019,08,28,0.035142
2019,08,28,0.035356
2019,08,28,0.042678
