Y,M,D,data
2019,08,28,0.063046
2019,08,28,0.064147
2019,08,28,0.113297
2019,08,28,0.098525
2019,08,28,0.045361
2019,08,28,0.090386
2019,08,28,0.072649
2019,08,28,0.078107
2019,08,28,0.119022
2019,08,28,0.362854
2019,08,28,0.107855
2019,08,28,0.075241
2019,08,28,0.114072
2019,08,28,0.132601
2019,08,28,0.079740
2019,08,28,0.089905
2019,08,28,0.071361
2019,08,28,0.093492
2019,08,28,0.103511
2019,08,28,0.123569
2019,08,28,0.233212
2019,08,28,0.097924
2019,08,28,0.166489
2019,08,28,0.167473
2019,08,28,0.092793
2019,08,28,0.094068
2019,08,28,0.059132
2019,08,28,0.085862
2019,08,28,0.127774
2019,08,28,0.055238
2019,08,28,0.035458
2019,08,28,0.033535
2019,08,28,0.042327
2019,08,28,0.041408
2019,08,28,0.036049
2019,08,28,0.028389
2019,08,28,0.037527
2019,08,28,0.034738
2019,08,28,0.047354
2019,08,28,0.047866
2019,08,28,0.068744
2019,08,28,0.033582
2019,08,28,0.026933
2019,08,28,0.059927
2019,08,28,0.041090
2019,08,28,0.040938
2019,08,28,0.145280
2019,08,28,0.088483
2019,08,28,0.124607
2019,08,28,0.073716
2019,08,28,0.071218
2019,08,28,0.043738
2019,08,28,0.074236
2019,08,28,0.043290
2019,08,28,0.038031
2019,08,28,0.032665
2019,08,28,0.050227
2019,08,28,0.047191
2019,08,28,0.044484
2019,08,28,0.391515
2019,08,28,1.062084
2019,08,28,0.094882
2019,08,28,0.052889
2019,08,28,0.038795
2019,08,28,0.032333
2019,08,28,0.075570
2019,08,28,0.072539
2019,08,28,0.068336
2019,08,28,0.075982
2019,08,28,0.051855
2019,08,28,0.109168
2019,08,28,0.057587
2019,08,28,0.128337
2019,08,28,0.061517
2019,08,28,0.069766
2019,08,28,0.023388
2019,08,28,0.088090
2019,08,28,0.155310
2019,08,28,0.034971
2019,08,28,0.032894
2019,08,28,0.034799
2019,08,28,0.060236
2019,08,28,0.041777
2019,08,28,0.034395
2019,08,28,0.057794
2019,08,28,0.048879
2019,08,28,0.068872
2019,08,28,0.039489
2019,08,28,0.140736
2019,08,28,0.088536
2019,08,28,0.068126
2019,08,28,0.063987
2019,08,28,0.076814
2019,08,28,0.161250
2019,08,28,0.032765
2019,08,28,0.081672
2019,08,28,0.049885
2019,08,28,0.034938
2019,08,28,0.081521
2019,08,28,0.075109
2019,08,28,0.040416
2019,08,28,0.029949
2019,08,28,0.058178
2019,08,28,0.046029
2019,08,28,0.030863
2019,08,28,0.038246
2019,08,28,0.081807
2019,08,28,0.105119
2019,08,28,0.091138
2019,08,28,0.055516
2019,08,28,0.061938
2019,08,28,0.074231
2019,08,28,0.084158
2019,08,28,0.062152
2019,08,28,0.067144
2019,08,28,0.084411
2019,08,28,0.045812
2019,08,28,0.068811
2019,08,28,0.060364
2019,08,28,0.071840
2019,08,28,0.088040
2019,08,28,0.060403
2019,08,28,0.047825
2019,08,28,0.129908
2019,08,28,0.050252
2019,08,28,0.035427
2019,08,28,0.092526
2019,08,28,0.070144
2019,08,28,0.028329
2019,08,28,0.065107
2019,08,28,0.092794
2019,08,28,0.135620
2019,08,28,0.089501
2019,08,28,0.032039
2019,08,28,0.055346
2019,08,28,0.057508
2019,08,28,0.028311
2019,08,28,0.073048
2019,08,28,0.102022
2019,08,28,0.034412
2019,08,28,0.043676
2019,08,28,0.017449
2019,08,28,0.038124
2019,08,28,0.043729
2019,08,28,0.074851
2019,08,28,0.084223
2019,08,28,0.047804
2019,08,28,0.041462
2019,08,28,0.028478
2019,08,28,0.044113
2019,08,28,0.070738
2019,08,28,0.053215
2019,08,28,0.224261
2019,08,28,0.037163
2019,08,28,0.043661
2019,08,28,0.044164
2019,08,28,0.047508
2019,08,28,0.046879
2019,08,28,0.048589
2019,08,28,0.030034
2019,08,28,0.187821
2019,08,28,0.037626
2019,08,28,0.077017
2019,08,28,0.057753
2019,08,28,0.040009
2019,08,28,0.025402
2019,08,28,0.130803
2019,08,28,0.081951
2019,08,28,0.046172
2019,08,28,0.036263
2019,08,28,0.075778
2019,08,28,0.030629
2019,08,28,0.098416
2019,08,28,0.073433
2019,08,28,0.042096
2019,08,28,0.082471
2019,08,28,0.051155
2019,08,28,0.049427
2019,08,28,0.068764
2019,08,28,0.045219
2019,08,28,0.070046
2019,08,28,0.067155
2019,08,28,0.067653
2019,08,28,0.050397
2019,08,28,0.042668
2019,08,28,0.069205
2019,08,28,0.087090
2019,08,28,0.077936
2019,08,28,0.072139
2019,08,28,0.106236
2019,08,28,0.091028
2019,08,28,0.028351
2019,08,28,0.042145
2019,08,28,0.027934
2019,08,28,0.040680
2019,08,28,0.042612
2019,08,28,0.074372
2019,08,28,0.032429
2019,08,28,0.035024
2019,08,28,0.040097
2019,08,28,0.033833
2019,08,28,0.030119
2019,08,28,0.031382
2019,08,28,0.029792
2019,08,28,0.030342
2019,08,28,0.030255
2019,08,28,0.030414
2019,08,28,0.034340
2019,08,28,0.033618
2019,08,28,0.030836
2019,08,28,0.031692
2019,08,28,0.030370
2019,08,28,0.030509
2019,08,28,0.029397
2019,08,28,0.031204
2019,08,28,0.027145
2019,08,28,0.032361
2019,08,28,0.030229
2019,08,28,0.030339
2019,08,28,0.036505
2019,08,28,0.025182
2019,08,28,0.031617
2019,08,28,0.030631
2019,08,28,0.029803
2019,08,28,0.035594
2019,08,28,0.030453
2019,08,28,0.031323
2019,08,28,0.030722
2019,08,28,0.030352
2019,08,28,0.030282
2019,08,28,0.131839
2019,08,28,0.032047
2019,08,28,0.041233
2019,08,28,0.057921
2019,08,28,0.040699
2019,08,28,0.099721
2019,08,28,0.081281
2019,08,28,0.069468
2019,08,28,0.075675
2019,08,28,0.063603
2019,08,28,0.036833
2019,08,28,0.076832
2019,08,28,0.068549
2019,08,28,0.150839
2019,08,28,0.033096
2019,08,28,0.054261
2019,08,28,0.084952
2019,08,28,0.027611
2019,08,28,0.058671
2019,08,28,0.081481
2019,08,28,0.103660
2019,08,28,0.071077
2019,08,28,0.062250
2019,08,28,0.037047
2019,08,28,0.053598
2019,08,28,0.044199
2019,08,28,0.024756
2019,08,28,0.032847
2019,08,28,0.030386
2019,08,28,0.059268
2019,08,28,0.099463
2019,08,28,0.074509
2019,08,28,0.035353
2019,08,28,0.041631
2019,08,28,0.043811
2019,08,28,0.066473
2019,08,28,0.030570
2019,08,28,0.066400
2019,08,28,0.141849
2019,08,28,0.040588
2019,08,28,0.042726
2019,08,28,0.081404
2019,08,28,0.057130
2019,08,28,0.047375
2019,08,28,0.044318
2019,08,28,0.168893
2019,08,28,0.111074
2019,08,28,0.074005
2019,08,28,0.119310
2019,08,28,0.054158
2019,08,28,0.058200
2019,08,28,0.317230
2019,08,28,0.099916
2019,08,28,0.110823
2019,08,28,0.109724
2019,08,28,0.955399
2019,08,28,0.802616
2019,08,28,1.027173
2019,08,28,0.311188
2019,08,28,0.176028
2019,08,28,0.082007
2019,08,28,0.183216
2019,08,28,0.088174
2019,08,28,0.108014
2019,08,28,0.152371
2019,08,28,0.034588
2019,08,28,0.043290
2019,08,28,0.078284
2019,08,28,0.035815
2019,08,28,0.046118
2019,08,28,0.029602
2019,08,28,0.082072
2019,08,28,0.045239
2019,08,28,0.025548
2019,08,28,0.061598
2019,08,28,0.062624
2019,08,28,0.042036
2019,08,28,0.024135
2019,08,28,0.036034
2019,08,28,0.039479
2019,08,28,0.072727
2019,08,28,0.037619
2019,08,28,0.072519
2019,08,28,0.056346
2019,08,28,0.093644
2019,08,28,0.066681
2019,08,28,0.262943
2019,08,28,0.098502
2019,08,28,0.083219
2019,08,28,0.073286
2019,08,28,0.059935
2019,08,28,0.062893
2019,08,28,0.092311
2019,08,28,0.048601
2019,08,28,0.080121
2019,08,28,0.077609
2019,08,28,0.081949
2019,08,28,0.064587
2019,08,28,0.061685
2019,08,28,0.109455
2019,08,28,0.080338
2019,08,28,0.077550
2019,08,28,0.038781
2019,08,28,0.063556
2019,08,28,0.050835
2019,08,28,0.052513
2019,08,28,0.053380
2019,08,28,0.019970
2019,08,28,0.052319
2019,08,28,0.027438
2019,08,28,0.026790
2019,08,28,0.045441
2019,08,28,0.095324
2019,08,28,0.052764
2019,08,28,0.028602
2019,08,28,0.052870
2019,08,28,0.068150
2019,08,28,0.028550
2019,08,28,0.051490
2019,08,28,0.052865
2019,08,28,0.035164
2019,08,28,0.052229
2019,08,28,0.042148
2019,08,28,0.045225
2019,08,28,0.043087
2019,08,28,0.027220
2019,08,28,0.026439
2019,08,28,0.043072
2019,08,28,0.027165
2019,08,28,0.098859
2019,08,28,0.043424
2019,08,28,0.056969
2019,08,28,0.068709
2019,08,28,0.024698
2019,08,28,0.065233
2019,08,28,0.044141
2019,08,28,0.034084
2019,08,28,0.040509
2019,08,28,0.029629
2019,08,28,0.038452
2019,08,28,0.032778
2019,08,28,0.057212
2019,08,28,0.040288
2019,08,28,0.084372
2019,08,28,0.070402
2019,08,28,0.037590
2019,08,28,0.038634
2019,08,28,0.030919
2019,08,28,0.050748
2019,08,28,0.035945
2019,08,28,0.020013
2019,08,28,0.037957
2019,08,28,0.067338
2019,08,28,0.026581
2019,08,28,0.047930
2019,08,28,0.046664
2019,08,28,0.049523
2019,08,28,0.107651
2019,08,28,0.047827
2019,08,28,0.036077
2019,08,28,0.070742
2019,08,28,0.036556
2019,08,28,0.074613
2019,08,28,0.031664
2019,08,28,0.051550
2019,08,28,0.084761
2019,08,28,0.078080
2019,08,28,0.039536
2019,08,28,0.030452
2019,08,28,0.071463
2019,08,28,0.066723
2019,08,28,0.070141
2019,08,28,0.038038
2019,08,28,0.074606
2019,08,28,0.073323
2019,08,28,0.044734
2019,08,28,0.057196
2019,08,28,0.050722
2019,08,28,0.043740
2019,08,28,0.031030
2019,08,28,0.047804
2019,08,28,0.150614
2019,08,28,0.047387
2019,08,28,0.053772
2019,08,28,0.043494
2019,08,28,0.068791
2019,08,28,0.053156
2019,08,28,0.028547
2019,08,28,0.054500
2019,08,28,0.041377
2019,08,28,0.088387
2019,08,28,0.031113
2019,08,28,0.038012
2019,08,28,0.047489
2019,08,28,0.039811
2019,08,28,0.027096
2019,08,28,0.030313
2019,08,28,0.038465
2019,08,28,0.030844
2019,08,28,0.040560
2019,08,28,0.047277
2019,08,28,0.056284
2019,08,28,0.043835
2019,08,28,0.037897
2019,08,28,0.037761
2019,08,28,0.099277
2019,08,28,0.059954
2019,08,28,0.042470
2019,08,28,0.034558
2019,08,28,0.062233
2019,08,28,0.030542
2019,08,28,0.051468
2019,08,28,0.048115
2019,08,28,0.087394
2019,08,28,0.030498
2019,08,28,0.054202
2019,08,28,0.029163
2019,08,28,0.036221
2019,08,28,0.066845
2019,08,28,0.025967
2019,08,28,0.040752
2019,08,28,0.023504
2019,08,28,0.048133
2019,08,28,0.027000
2019,08,28,0.058309
2019,08,28,0.032163
2019,08,28,0.059198
2019,08,28,0.029470
2019,08,28,0.059820
2019,08,28,0.029712
2019,08,28,0.058470
2019,08,28,0.039120
2019,08,28,0.057696
2019,08,28,0.031457
2019,08,28,0.059132
2019,08,28,0.030120
2019,08,28,0.059543
2019,08,28,0.029306
2019,08,28,0.058934
2019,08,28,0.032105
2019,08,28,0.061605
2019,08,28,0.030795
2019,08,28,0.058232
2019,08,28,0.029862
2019,08,28,0.059837
2019,08,28,0.029628
2019,08,28,0.060112
2019,08,28,0.029473
2019,08,28,0.058965
2019,08,28,0.029865
2019,08,28,0.058092
2019,08,28,0.033368
2019,08,28,0.054648
2019,08,28,0.032013
2019,08,28,0.061575
2019,08,28,0.027180
2019,08,28,0.057628
2019,08,28,0.030038
2019,08,28,0.057468
2019,08,28,0.030880
2019,08,28,0.060574
2019,08,28,0.076991
2019,08,28,0.052447
2019,08,28,0.028970
2019,08,28,0.059449
2019,08,28,0.029182
2019,08,28,0.059226
2019,08,28,0.031303
2019,08,28,0.058063
2019,08,28,0.029278
2019,08,28,0.059846
2019,08,28,0.030123
2019,08,28,0.058124
2019,08,28,0.032555
2019,08,28,0.054957
2019,08,28,0.030863
2019,08,28,0.060358
2019,08,28,0.026072
2019,08,28,0.161410
2019,08,28,0.082684
2019,08,28,0.091054
2019,08,28,0.087150
2019,08,28,0.090093
2019,08,28,0.086372
2019,08,28,0.090877
2019,08,28,0.085518
2019,08,28,0.087935
2019,08,28,0.088699
2019,08,28,0.101596
2019,08,28,0.087444
2019,08,28,0.090212
2019,08,28,0.093944
2019,08,28,0.088489
2019,08,28,0.087504
2019,08,28,0.088530
2019,08,28,0.089870
2019,08,28,0.087046
2019,08,28,0.089495
2019,08,28,0.088451
2019,08,28,0.088094
2019,08,28,0.087925
2019,08,28,0.087070
2019,08,28,0.092300
2019,08,28,0.085787
2019,08,28,0.080930
2019,08,28,0.085552
2019,08,28,0.092088
2019,08,28,0.099879
2019,08,28,0.090251
2019,08,28,0.030799
2019,08,28,0.036892
2019,08,28,0.060671
2019,08,28,0.079642
2019,08,28,0.236527
2019,08,28,0.102589
2019,08,28,0.130245
2019,08,28,0.063227
2019,08,28,0.059092
2019,08,28,0.061992
2019,08,28,0.060418
2019,08,28,0.059186
2019,08,28,0.061104
2019,08,28,0.059199
2019,08,28,0.058357
2019,08,28,0.129791
2019,08,28,0.054382
2019,08,28,0.054947
2019,08,28,0.029386
2019,08,28,0.038733
2019,08,28,0.036571
2019,08,28,0.039637
2019,08,28,0.054080
2019,08,28,0.074866
2019,08,28,0.057362
2019,08,28,0.032129
2019,08,28,0.089441
2019,08,28,0.024723
2019,08,28,0.032993
2019,08,28,0.050858
2019,08,28,0.036687
2019,08,28,0.047184
2019,08,28,0.035859
2019,08,28,0.040811
2019,08,28,0.038918
2019,08,28,0.028697
2019,08,28,0.050633
2019,08,28,0.044999
2019,08,28,0.024559
2019,08,28,0.028968
2019,08,28,0.034677
2019,08,28,0.022615
2019,08,28,0.029067
2019,08,28,0.018598
2019,08,28,0.020879
2019,08,28,0.039983
2019,08,28,0.029827
2019,08,28,0.028520
2019,08,28,0.042929
2019,08,28,0.043475
2019,08,28,0.037481
2019,08,28,0.033735
2019,08,28,0.029725
2019,08,28,0.042161
2019,08,28,0.050017
2019,08,28,0.044021
2019,08,28,0.023073
2019,08,28,0.041179
2019,08,28,0.029608
2019,08,28,0.027897
2019,08,28,0.021529
2019,08,28,0.346672
2019,08,28,0.268031
2019,08,28,0.094844
2019,08,28,0.079314
2019,08,28,0.072736
2019,08,28,0.049820
2019,08,28,0.177498
2019,08,28,0.047099
2019,08,28,0.041511
2019,08,28,0.053733
2019,08,28,0.043082
2019,08,28,0.033716
2019,08,28,0.088384
2019,08,28,0.124894
2019,08,28,0.068347
2019,08,28,0.072364
2019,08,28,0.036104
2019,08,28,0.057254
2019,08,28,0.031217
2019,08,28,0.031735
2019,08,28,0.023088
2019,08,28,0.031331
2019,08,28,0.034026
2019,08,28,0.030990
2019,08,28,0.029932
2019,08,28,0.032176
2019,08,28,0.031043
2019,08,28,0.028434
2019,08,28,0.029692
2019,08,28,0.039682
2019,08,28,0.112883
2019,08,28,0.033656
2019,08,28,0.035326
2019,08,28,0.036617
2019,08,28,0.031039
2019,08,28,0.106807
2019,08,28,0.080985
2019,08,28,0.063808
2019,08,28,0.067867
2019,08,28,0.212759
2019,08,28,0.091228
2019,08,28,0.055926
2019,08,28,0.047778
2019,08,28,0.050565
2019,08,28,0.036592
2019,08,28,0.046389
2019,08,28,0.041148
2019,08,28,0.055749
2019,08,28,0.047780
2019,08,28,0.055655
2019,08,28,0.048162
2019,08,28,0.050282
2019,08,28,0.028579
2019,08,28,0.034228
2019,08,28,0.061791
2019,08,28,0.027974
2019,08,28,0.063280
2019,08,28,0.070064
2019,08,28,0.067128
2019,08,28,0.075949
2019,08,28,0.056939
2019,08,28,0.062335
2019,08,28,0.063337
2019,08,28,0.106766
2019,08,28,0.029485
2019,08,28,0.065162
2019,08,28,0.087037
2019,08,28,0.047207
2019,08,28,0.072960
2019,08,28,0.046793
2019,08,28,0.039889
2019,08,28,0.059046
2019,08,28,0.022416
2019,08,28,0.050041
2019,08,28,0.073374
2019,08,28,0.072344
2019,08,28,0.059150
2019,08,28,0.070113
2019,08,28,0.075701
2019,08,28,0.038746
2019,08,28,0.123552
2019,08,28,0.049017
2019,08,28,0.050889
2019,08,28,0.049224
2019,08,28,0.059554
2019,08,28,0.061529
2019,08,28,0.040493
2019,08,28,0.062554
2019,08,28,0.043381
2019,08,28,0.075039
2019,08,28,0.031015
2019,08,28,0.061634
2019,08,28,0.068730
2019,08,28,0.051052
2019,08,28,0.066619
2019,08,28,0.080960
2019,08,28,0.092615
2019,08,28,0.098958
2019,08,28,0.064221
2019,08,28,0.054010
2019,08,28,0.055989
2019,08,28,0.055473
2019,08,28,0.046669
2019,08,28,0.038396
2019,08,28,0.033540
2019,08,28,0.031760
2019,08,28,0.050004
2019,08,28,0.064239
2019,08,28,0.054149
2019,08,28,0.092991
2019,08,28,0.073363
2019,08,28,0.075078
2019,08,28,0.075596
2019,08,28,0.043210
2019,08,28,0.067910
2019,08,28,0.077982
2019,08,28,0.037063
2019,08,28,0.024949
2019,08,28,0.033295
2019,08,28,0.040205
2019,08,28,0.057038
2019,08,28,0.041349
2019,08,28,0.056718
2019,08,28,0.048537
2019,08,28,0.080261
2019,08,28,0.063277
2019,08,28,0.066199
2019,08,28,0.040192
2019,08,28,0.054848
2019,08,28,0.075531
2019,08,28,0.056865
2019,08,28,0.064918
2019,08,28,0.084260
2019,08,28,0.105803
2019,08,28,0.044400
2019,08,28,0.043992
2019,08,28,0.068023
2019,08,28,0.061036
2019,08,28,0.057565
2019,08,28,0.066857
2019,08,28,0.086770
2019,08,28,0.076263
2019,08,28,0.082654
2019,08,28,0.028177
2019,08,28,0.047485
2019,08,28,0.072582
2019,08,28,0.031252
2019,08,28,0.057290
2019,08,28,0.055030
2019,08,28,0.061703
2019,08,28,0.034769
2019,08,28,0.041635
2019,08,28,0.050243
2019,08,28,0.125519
2019,08,28,0.078042
2019,08,28,0.031309
2019,08,28,0.053811
2019,08,28,0.093969
2019,08,28,0.065601
2019,08,28,0.116781
2019,08,28,0.183605
2019,08,28,0.071702
2019,08,28,0.030828
2019,08,28,0.036531
2019,08,28,0.052019
2019,08,28,0.078656
2019,08,28,0.030391
2019,08,28,0.049262
2019,08,28,0.029301
2019,08,28,0.028860
2019,08,28,0.047853
2019,08,28,0.024721
2019,08,28,0.083785
2019,08,28,0.053847
2019,08,28,0.059562
2019,08,28,0.032539
2019,08,28,0.026624
2019,08,28,0.050100
2019,08,28,0.027400
2019,08,28,0.085454
2019,08,28,0.061152
2019,08,28,0.032131
2019,08,28,0.030352
2019,08,28,0.030867
2019,08,28,0.023243
2019,08,28,0.063949
2019,08,28,0.133485
2019,08,28,0.079354
2019,08,28,0.055709
2019,08,28,0.043815
2019,08,28,0.071861
2019,08,28,0.039061
2019,08,28,0.067797
2019,08,28,0.093884
2019,08,28,0.078497
2019,08,28,0.140396
2019,08,28,0.032690
2019,08,28,0.063900
2019,08,28,0.032229
2019,08,28,0.070010
2019,08,28,0.023661
2019,08,28,0.030586
2019,08,28,0.052757
2019,08,28,0.036573
2019,08,28,0.032981
2019,08,28,0.056845
2019,08,28,0.069242
2019,08,28,0.044230
2019,08,28,0.033034
2019,08,28,0.083148
2019,08,28,0.043619
2019,08,28,0.030979
2019,08,28,0.034191
2019,08,28,0.079882
2019,08,28,0.045515
2019,08,28,0.033030
2019,08,28,0.093522
2019,08,28,0.048614
2019,08,28,0.047203
2019,08,28,0.063373
2019,08,28,0.070102
2019,08,28,0.041846
2019,08,28,0.090607
2019,08,28,0.036336
2019,08,28,0.029253
2019,08,28,0.048590
2019,08,28,0.046771
2019,08,28,0.041763
2019,08,28,0.044728
2019,08,28,0.042405
2019,08,28,0.129726
2019,08,28,0.088226
2019,08,28,0.076920
2019,08,28,0.047164
2019,08,28,0.036280
2019,08,28,0.034697
2019,08,28,0.046102
2019,08,28,0.037135
2019,08,28,0.097278
2019,08,28,0.056976
2019,08,28,0.042727
2019,08,28,0.032784
2019,08,28,0.039200
2019,08,28,0.039182
2019,08,28,0.057045
2019,08,28,0.035983
2019,08,28,0.027305
2019,08,28,0.028324
2019,08,28,0.026541
2019,08,28,0.028782
2019,08,28,0.040441
2019,08,28,0.047736
2019,08,28,0.026631
2019,08,28,0.042248
2019,08,28,0.042808
2019,08,28,0.029259
2019,08,28,0.026756
2019,08,28,0.052649
2019,08,28,0.032314
2019,08,28,0.042775
2019,08,28,0.031734
2019,08,28,0.045117
2019,08,28,0.092289
2019,08,28,0.055823
2019,08,28,0.038830
2019,08,28,0.036308
2019,08,28,0.023984
2019,08,28,0.048160
2019,08,28,0.045484
2019,08,28,0.043312
2019,08,28,0.104572
2019,08,28,0.027560
2019,08,28,0.052057
2019,08,28,0.040551
2019,08,28,0.049470
2019,08,28,0.022529
2019,08,28,0.031641
2019,08,28,0.041317
2019,08,28,0.047652
2019,08,28,0.050082
2019,08,28,0.056321
2019,08,28,0.034523
2019,08,28,0.050858
2019,08,28,0.061490
2019,08,28,0.083512
2019,08,28,0.060958
2019,08,28,0.045464
2019,08,28,0.037216
2019,08,28,0.072055
2019,08,28,0.052853
2019,08,28,0.032398
2019,08,28,0.039786
2019,08,28,0.047361
2019,08,28,0.041447
2019,08,28,0.031803
2019,08,28,0.035434
2019,08,28,0.054008
2019,08,28,0.070625
2019,08,28,0.130693
2019,08,28,0.089117
2019,08,28,0.083347
2019,08,28,0.051001
2019,08,28,0.048888
2019,08,28,0.061977
2019,08,28,0.058647
2019,08,28,0.030312
2019,08,28,0.076131
2019,08,28,0.051893
2019,08,28,0.029659
2019,08,28,0.063431
2019,08,28,0.076658
2019,08,28,0.046610
2019,08,28,0.038043
2019,08,28,0.034309
2019,08,28,0.034272
2019,08,28,0.028909
2019,08,28,0.030102
2019,08,28,0.075381
2019,08,28,0.026593
2019,08,28,0.031512
2019,08,28,0.089633
2019,08,28,0.040002
2019,08,28,0.065357
2019,08,28,0.031609
2019,08,28,0.038756
2019,08,28,0.040115
2019,08,28,0.073399
2019,08,28,0.076857
2019,08,28,0.037861
2019,08,28,0.037563
2019,08,28,0.046827
2019,08,28,0.047503
2019,08,28,0.028980
2019,08,28,0.043759
2019,08,28,0.090930
2019,08,28,0.137276
2019,08,28,0.058560
2019,08,28,0.056831
2019,08,28,0.048874
2019,08,28,0.051977
2019,08,28,0.057714
2019,08,28,0.065644
2019,08,28,0.041405
2019,08,28,0.046299
2019,08,28,0.073438
2019,08,28,0.052356
2019,08,28,0.067840
2019,08,28,0.062367
2019,08,28,0.066338
2019,08,28,0.059786
2019,08,28,0.043533
2019,08,28,0.063260
2019,08,28,0.063562
2019,08,28,0.130699
