data
0.892817
1.100056
0.820212
0.697399
0.435835
0.583232
0.432242
0.439846
0.414272
0.407085
0.701670
0.386356
0.439638
0.387190
0.436043
0.412293
0.430054
0.404168
0.428804
0.424221
0.424585
0.493543
0.417918
0.468335
0.428231
0.420419
0.432554
0.420888
0.472190
0.430888
0.427554
0.420783
0.374897
0.396877
0.489065
0.375783
0.381408
0.356095
0.412189
0.362084
0.483544
0.372710
0.399012
0.417814
0.517033
0.430314
0.427658
0.474065
0.403230
0.451513
0.375887
0.391668
0.452241
0.466617
0.379220
0.383908
0.431044
0.375419
0.380366
0.394012
0.348804
0.413647
0.329429
0.403491
0.354220
0.446825
0.409116
0.344428
0.368752
0.417033
0.344845
0.348804
0.409012
0.336043
0.372502
0.394637
0.353543
0.359897
0.346981
0.349689
0.321408
0.344012
0.340834
0.326876
0.336512
0.329220
0.350522
0.363596
0.403595
0.358439
0.349377
0.344272
0.344950
0.404794
0.340678
0.389064
0.407606
0.393335
0.408960
0.432190
0.375106
0.415210
0.563336
0.523752
0.476877
0.372033
0.506356
0.429272
0.495055
0.411304
0.422971
0.438022
0.387867
0.473857
0.424533
0.371199
0.448023
0.407867
0.422658
0.371564
0.342918
0.337554
0.388074
0.361095
0.343751
0.334741
0.429481
0.418856
0.372554
0.392345
0.364376
0.361460
0.349637
0.347761
0.338543
0.357971
0.354949
0.392345
0.396356
0.411981
0.424585
0.353022
0.346617
0.339116
0.474585
0.355991
0.375471
0.452658
0.427190
0.382658
0.500210
0.493440
0.381928
0.376668
0.654587
0.639951
0.632138
0.590211
0.618805
0.438231
0.666201
0.545471
0.685732
0.547554
0.538127
0.474845
0.581617
0.435263
0.426564
0.457814
0.462658
0.450471
0.450731
0.500679
0.453075
0.496357
0.452241
0.497242
0.472710
0.538127
0.523909
0.531513
0.492971
0.458752
0.490106
0.521200
0.482137
0.502450
0.478127
0.583804
0.435263
0.480731
0.477294
0.504585
0.499429
0.507502
0.408804
0.600888
0.477450
0.600576
0.501929
0.451877
0.475210
0.422085
0.398127
0.698961
0.563179
0.488179
0.505679
0.507606
0.491564
0.498127
0.500992
0.489013
0.544534
0.440991
0.498075
0.490002
0.534846
0.501773
0.533753
0.490523
0.489898
0.491877
0.483388
0.456513
0.457137
0.449794
0.450888
0.536200
0.486825
0.494637
0.536408
0.483335
0.471095
0.494325
0.500419
0.460939
0.591774
0.507659
0.494273
0.525367
0.487137
0.539898
0.537294
0.520835
0.488961
0.504169
0.465054
0.555940
0.516513
0.449325
0.484637
0.566356
0.518961
0.500835
0.449273
0.493232
0.473179
0.498804
0.460991
0.546825
0.447762
0.470314
0.487814
0.526929
0.492346
0.485002
0.502294
0.496304
0.441356
0.491200
0.397450
0.509273
0.474690
0.494116
0.539064
0.531929
0.480315
0.518700
0.487918
0.545888
0.498856
0.489168
0.484012
0.447918
0.490471
0.493700
0.484429
0.472606
0.502346
0.614221
0.550679
0.505732
0.479325
0.465262
0.463908
0.526096
0.506356
0.366043
0.408283
0.378127
0.392762
0.388856
0.378543
0.437345
0.431512
0.410523
0.540628
0.401669
0.330053
0.380522
0.333335
0.427241
0.433075
0.419325
0.323699
0.466564
0.333178
0.347397
0.350002
0.463700
0.350626
0.350366
0.344428
0.433700
0.370210
0.487034
0.371043
0.395210
0.336564
0.342345
0.410158
0.431304
0.405939
0.388596
0.401408
0.414585
0.419742
0.417137
0.342554
0.352189
0.326408
0.342762
0.324740
0.347605
0.314012
0.356720
0.418544
0.437919
0.376408
0.416773
0.419533
0.445106
0.426200
0.424741
0.430991
0.430575
0.416565
0.412398
0.433960
0.400627
0.415158
0.410471
0.345627
0.427710
0.337241
0.385940
