data
1.466456
0.430422
0.363138
0.377693
0.289015
0.376787
0.836593
0.739599
0.448439
0.452997
0.525114
0.507497
0.629110
0.522205
0.533732
0.607151
0.506095
0.535642
0.475414
0.447686
0.567806
0.488338
0.579469
0.558883
0.730569
0.485844
2.032805
0.786367
0.669762
0.658176
0.542072
0.620857
0.541112
0.710314
0.521805
0.557076
0.439789
0.461836
0.517938
0.425593
0.492051
0.473991
0.486396
0.523805
0.663092
0.737430
1.255613
0.895891
0.631524
0.687658
1.163374
0.797798
1.138711
0.498703
0.525491
0.437661
0.250026
0.259470
0.240989
0.222029
0.158388
0.210535
0.418896
0.534648
0.542276
0.601314
0.510036
0.433611
0.589932
0.560250
0.641714
0.388607
0.574398
0.479439
0.581403
0.435087
0.463326
0.567024
0.332826
0.436570
0.308879
0.391517
0.349024
0.605215
0.459494
0.441371
0.424607
0.595476
0.487204
0.438182
0.551502
0.465276
0.488790
0.571899
0.727377
0.466456
0.492168
0.647907
0.720183
0.654590
0.479209
0.439543
0.458811
0.561643
0.566382
0.692613
0.537422
0.480463
0.547488
0.411768
0.443411
0.527511
0.465196
0.622533
0.612378
0.731764
0.527127
0.461000
0.529209
0.350260
0.374425
0.468747
0.643956
0.449408
0.538221
0.504133
0.491849
0.617437
0.714105
0.504550
0.609484
0.505766
0.406764
0.409235
0.587529
0.750032
0.539419
0.466378
0.509851
0.663554
0.428547
0.493788
0.540330
0.355388
0.349926
0.419582
0.481278
0.437878
0.478242
0.423220
0.323445
0.216190
0.597531
0.510566
0.617048
0.470738
0.443061
0.644401
0.467135
0.547132
0.441911
0.427040
0.464244
0.425202
0.472141
0.584283
0.576558
0.407134
0.566398
0.387271
0.422132
0.401613
0.412347
0.437310
0.413315
0.471863
0.408196
0.412209
0.355411
0.400327
0.712700
0.558630
0.423437
0.362183
0.324792
0.479685
0.591073
0.400627
0.398882
0.476021
0.386946
0.457171
0.722872
0.436031
0.421855
0.654453
0.520271
0.529090
0.481723
0.444808
0.321900
0.516279
0.481904
0.354625
0.344890
0.385089
0.441112
0.609768
0.677000
0.543510
0.422930
0.531503
0.596510
0.518301
0.457175
0.725789
0.460154
0.419788
0.789787
0.532723
0.418972
0.446508
0.594569
0.402863
0.659555
0.501718
0.392042
0.646609
0.763507
0.438353
0.458204
0.438975
0.420848
0.559228
0.547490
0.430171
0.383208
0.585696
0.700492
0.538430
0.409971
0.476892
0.384318
0.402873
0.434583
0.604180
0.496762
0.482152
0.634945
0.470878
0.659204
0.474247
0.348371
0.388600
0.816618
0.549113
0.412980
0.453129
0.676162
